N,AVL,Rubro-Negra,ArvoreB1,ArvoreB5,ArvoreB10
5123,86113,131584,148700,145953,175708
5124,81463,131946,148582,146109,176177
5125,89698,132314,148323,146183,175876
5126,80051,132156,149399,146274,176104
5127,90016,132497,148783,146293,176066
5128,92273,132385,149058,146292,176440
5129,80532,132026,149131,146224,176034
5130,83965,132389,148848,146532,176413
5131,83594,131793,149268,146247,176633
5132,80451,132172,149097,146379,176405
5133,80731,133605,148870,146533,176383
5134,81995,132123,149388,146183,176210
5135,84471,132271,149914,146353,176104
5136,80832,132439,149203,146523,176538
5137,88542,131787,149311,146424,176440
5138,83506,131498,149724,146430,176302
5139,81434,131999,148835,146807,176682
5140,86114,132966,149841,146544,176322
5141,81604,132471,149265,146341,176644
5142,85607,131828,149686,146775,176409
5143,89027,132189,149044,146392,176703
5144,81837,132030,149059,146393,176642
5145,83502,132363,149177,146730,176567
5146,84772,132484,149133,146588,176733
5147,92298,133029,149508,146769,176786
5148,81369,132838,149509,146715,176661
5149,82322,132445,149685,146699,177140
5150,85813,133287,149390,146845,176735
5151,82157,132812,149526,146959,176828
5152,86543,132772,150367,146902,177007
5153,81028,132937,149760,147115,176957
5154,80871,132381,149797,146992,177141
5155,92509,132822,149290,147331,177099
5156,85737,132745,149855,147276,177163
5157,81744,133803,150107,147093,177072
5158,82989,133143,150214,147279,177319
5159,95792,133461,150002,147561,177170
5160,86025,132837,149517,147439,177302
5161,89599,133451,150057,147184,177706
5162,86175,133205,149735,147395,177291
5163,80349,132943,149494,147234,177195
5164,88302,134059,150139,147055,177516
5165,84928,133095,149812,147406,177625
5166,81826,133687,150462,147710,177867
5167,79316,133587,149884,147584,177548
5168,83018,132989,150796,147341,177796
5169,84486,133361,150847,147378,177742
5170,83746,132854,150002,147577,177620
5171,80270,133431,150648,147694,177767
5172,87613,133311,150413,147593,177612
5173,83872,132942,149796,147690,177773
5174,89878,133461,150260,147646,177951
5175,83502,133865,150130,147799,177653
5176,85259,133362,150865,147997,178010
5177,83157,132801,150723,147570,178146
5178,86967,134240,150273,147774,178242
5179,81677,133536,150184,147713,178024
5180,82389,133146,150333,147746,178320
5181,78570,133851,151098,148117,178257
5182,83201,133476,151169,147902,178057
5183,82027,134065,150753,147982,178124
5184,85008,133901,150921,147941,178655
5185,85460,133554,150250,148027,178439
5186,85284,134284,150638,147970,178432
5187,81611,133521,150489,147898,178025
5188,80091,133799,151611,147904,178564
5189,79742,133534,150513,148084,178490
5190,94260,133944,150730,147870,178284
5191,88137,135430,151176,148449,178628
5192,82950,134444,151378,148083,178217
5193,86827,133735,151031,148333,178350
5194,82313,133494,151133,147990,178512
5195,84377,133544,151082,148295,178598
5196,84808,134013,150942,148163,178417
5197,90185,134527,151441,148289,178606
5198,91348,134095,150888,148184,178470
5199,88261,133855,150961,148230,178889
5200,80265,134517,150976,148519,178527
5201,83544,134799,150992,148299,178886
5202,99721,134459,151428,148548,178686
5203,82142,134863,150812,148658,179159
5204,80876,133880,151429,148439,178871
5205,96617,134766,151513,148309,178891
5206,86534,134066,151652,148697,179180
5207,83061,134462,151565,148622,179051
5208,82542,133967,150999,148574,179006
5209,84724,133917,151027,148774,179126
5210,84294,134107,151243,148499,179377
5211,79740,134723,151573,148923,179063
5212,83548,134692,151749,148722,179084
5213,81503,135742,151253,148854,178724
5214,87397,135646,151856,148591,179939
5215,81375,135113,151462,149088,179159
5216,81512,134271,151783,148644,179367
5217,82850,134315,151651,148898,179551
5218,80465,134834,151175,149006,179130
5219,82762,134870,151364,148860,179674
5220,87092,135329,151729,149077,179187
5221,95266,135131,151684,148791,179739
5222,85704,134766,151436,149146,179773
5223,84049,134470,151587,149454,179877
5224,82865,135204,151943,149230,179650
5225,86017,135065,151906,149040,179930
5226,88074,135213,151904,149057,179622
5227,86821,134682,152131,149371,179698
5228,95926,135490,151798,149101,179821
5229,85703,135215,152392,149187,179655
5230,90929,134986,151659,149630,180019
5231,85789,135282,151844,149454,180203
5232,84333,135591,152427,149231,179584
5233,86839,135367,151944,149443,179985
5234,85835,135045,151919,149535,180051
5235,86028,135441,152114,149621,179991
5236,89417,135051,152360,149588,180363
5237,82765,135146,152319,149586,180040
5238,83779,136603,152080,149488,180182
5239,87160,135324,152726,149570,180415
5240,84137,135783,152090,149806,180090
5241,89890,134724,152014,149339,180294
5242,82062,135571,152594,149541,180581
5243,83410,135244,151904,149585,180252
5244,84809,134785,152253,149710,180963
5245,84162,134788,153296,149537,180213
5246,82586,135196,152250,149731,179993
5247,81254,135967,153164,149882,180497
5248,84504,135693,153096,149879,180224
5249,84388,134773,153218,149867,180589
5250,89926,135232,152842,150093,180320
5251,89262,135176,152257,149924,180683
5252,85570,135595,152754,149711,181091
5253,86813,135811,153414,149984,180876
5254,80652,136294,152654,150197,180973
5255,84628,135334,152318,150080,180657
5256,83965,135867,152560,150061,180678
5257,80076,135241,153274,149947,181027
5258,87527,136482,152389,150308,181026
5259,80685,136180,153511,150313,180755
5260,87681,134953,152651,150079,181045
5261,85253,135562,153350,150274,180804
5262,85181,135970,153071,150237,181023
5263,91323,136444,152987,150515,181374
5264,92282,135793,153187,150267,180749
5265,89270,135877,153190,150313,180774
5266,80949,136484,153548,150586,181026
5267,89362,135953,153400,150474,181335
5268,85616,136139,153576,150243,181068
5269,93711,136083,154069,150425,180993
5270,89804,136857,152591,150705,180994
5271,83023,135594,153545,150637,181436
5272,86988,136364,153582,150465,181647
5273,84394,136999,153227,150688,181742
5274,86774,136857,153560,150668,181564
5275,85554,136177,153619,150850,181427
5276,86110,136633,153535,150569,181258
5277,86185,136802,153993,150403,181194
5278,80929,137190,154216,150725,181647
5279,84241,136998,153112,150717,181572
5280,81780,136092,152855,150858,181574
5281,91221,136318,153466,150528,181626
5282,84364,135459,154049,150734,181702
5283,84092,136429,154079,151076,181797
5284,83441,136498,153263,150908,181751
5285,85059,136848,153298,151070,181664
5286,87542,137890,153598,151068,181920
5287,85525,137118,153759,151008,182052
5288,82642,136115,153348,150881,181822
5289,86402,137132,153360,151330,181941
5290,92402,137242,153926,151271,182110
5291,86611,137619,153621,151116,181993
5292,82702,136696,153577,150934,182114
5293,84924,137560,153577,151208,182130
5294,84135,136981,153933,151347,182488
5295,92105,137595,154006,151349,182064
5296,83243,137407,154150,151492,182188
5297,84356,137159,153734,151333,182753
5298,85253,136575,154390,151350,182296
5299,84167,137194,154247,151525,182267
5300,85146,136542,154141,151280,182436
5301,83071,137099,154390,151217,182591
5302,85328,137292,154139,151363,182507
5303,87408,137315,154363,151471,182468
5304,85381,136870,154638,151367,182269
5305,88959,137098,154128,151520,182203
5306,83813,137873,154040,151626,182514
5307,85826,138153,154264,151444,182263
5308,90474,137584,154592,151482,182578
5309,90113,137409,154125,151665,182694
5310,80259,136802,155258,152296,182549
5311,81397,137068,154272,151618,182766
5312,88236,138662,154806,152096,182905
5313,85723,137765,154627,151740,182874
5314,83528,137709,154879,151958,182723
5315,90007,137681,154332,151688,183052
5316,86522,137609,154527,151772,183080
5317,84140,137619,154542,151979,182700
5318,80664,136836,154768,151976,182850
5319,88438,136810,154464,152279,183211
5320,83046,138389,154866,151767,182956
5321,86668,137708,154774,151979,183288
5322,89581,137387,154902,152301,183162
5323,95365,137954,154740,151899,182874
5324,91569,137903,154832,152044,183243
5325,85799,137546,155586,152145,183298
5326,84032,137148,155252,152239,183362
5327,80606,138562,155343,152294,183313
5328,86232,138288,155005,152142,183480
5329,93488,137840,155372,152216,183855
5330,87808,138508,155354,152083,183564
5331,86714,138169,155478,152328,183342
5332,85775,138146,155297,152497,183426
5333,98558,137407,154849,152115,183811
5334,91491,138133,154607,152060,183820
5335,84602,139188,155077,152560,183541
5336,86557,137808,155190,152512,183786
5337,84314,138191,155423,152461,183796
5338,91181,137485,155262,152690,183823
5339,86539,137695,155259,152574,184007
5340,93868,138403,155436,152551,184143
5341,86633,138614,155966,152621,183653
5342,87416,138009,155017,152687,184146
5343,88260,138323,155071,152468,183869
5344,86625,137555,155049,152512,184063
5345,85845,138001,155143,152713,184545
5346,84856,137180,155651,152533,184097
5347,90580,138828,155993,152748,184129
5348,88489,138566,155561,152931,184237
5349,85660,138203,155870,152995,184186
5350,83914,137640,155159,152498,184005
5351,94433,138797,155745,152930,184180
5352,93637,138909,155460,153144,184043
5353,88727,138671,156131,153056,184348
5354,90076,138030,156016,153186,184375
5355,84766,138282,155414,153140,184040
5356,83281,138393,156064,153502,184258
5357,84722,139265,156031,153134,184038
5358,85562,138427,155487,153190,184363
5359,85799,138766,156143,153141,184282
5360,86548,138029,155505,153190,184697
5361,82328,138770,155697,153242,184574
5362,86712,139445,156282,153242,184327
5363,84242,139058,155630,153264,184880
5364,91636,138906,156151,153244,184673
5365,86061,138295,157015,153514,184496
5366,85803,138710,156185,153310,184487
5367,91034,138982,156555,153368,184936
5368,87847,139468,156064,153326,184446
5369,85242,138324,156741,153612,184859
5370,88404,138938,156253,153489,184606
5371,89105,138983,156571,153374,185202
5372,85694,139108,155823,153424,184762
5373,87405,138700,157024,153770,184988
5374,98634,140140,156077,153647,185698
5375,100291,139340,156656,153632,185250
5376,89066,139489,156564,153631,185382
5377,90653,138865,156667,153715,185361
5378,88282,138925,156593,153714,184994
5379,86655,139626,156356,153939,185632
5380,92156,139332,156382,153722,184906
5381,84151,139230,156950,153770,185519
5382,87590,140181,156172,153938,185260
5383,88139,140234,157126,154142,185383
5384,91489,139833,157006,153899,185194
5385,87817,140077,157234,153887,185444
5386,89899,140536,156524,153917,185392
5387,101498,139006,156655,153980,185279
5388,88296,139160,156877,154132,185627
5389,83928,139197,157195,153914,185546
5390,85956,140100,156898,154155,185741
5391,90519,140032,157483,154138,185428
5392,85504,140497,157394,154076,186234
5393,84795,140799,156977,154336,185916
5394,96598,140512,157350,154177,185787
5395,94872,140082,157455,154304,185707
5396,89275,139824,156899,154270,185628
5397,87338,140659,157296,154262,186188
5398,91153,139802,156564,154655,185911
5399,93930,139770,157175,154203,186223
5400,86005,140751,157579,154405,186162
5401,89425,140111,157727,154471,185710
5402,93194,140108,157116,154563,186220
5403,86530,140187,157415,154574,185846
5404,87124,139959,157513,154387,186043
5405,85679,140245,157508,154649,186202
5406,95192,139735,157033,154881,186262
5407,97196,140803,157357,154812,185828
5408,90754,140367,157746,154678,186283
5409,84356,139498,157929,154431,186176
5410,90776,139757,157383,154924,186350
5411,83460,140188,157233,154795,186359
5412,87156,140089,157857,154887,186718
5413,85735,139972,156984,154787,186276
5414,85898,140752,157453,154777,186279
5415,86447,141292,157607,154996,186166
5416,94733,140689,157643,155163,186312
5417,89024,140207,157611,154895,186519
5418,97606,139789,157708,155131,186533
5419,88262,140904,157848,155155,186695
5420,90668,141005,157778,155084,186421
5421,83917,140913,157718,154933,187008
5422,91661,140522,158111,154764,186615
5423,87351,140740,158119,155060,186421
5424,87782,140899,157618,155352,187222
5425,81960,140810,157841,155168,186922
5426,90132,141481,157564,155249,186482
5427,85316,141474,157776,155404,186605
5428,88938,140718,157553,155361,186849
5429,87028,140669,157874,154789,187027
5430,89690,140578,157973,155667,186871
5431,83455,140814,158714,155291,186832
5432,84710,140691,157982,155286,186909
5433,88406,140548,158012,155276,186977
5434,88989,140300,158193,155406,187168
5435,88618,140644,158336,155316,187462
5436,86231,141322,158465,155601,187289
5437,91480,140457,158148,155438,187296
5438,85370,140470,157841,155602,186914
5439,86200,141177,158405,155638,187327
5440,89436,141480,158410,155661,187340
5441,87341,141814,158588,155583,188315
5442,85811,141917,158919,155584,187318
5443,90228,140979,159517,155713,187324
5444,92468,140697,158234,156001,187851
5445,85556,142204,158223,155798,187316
5446,88435,141632,158084,155796,188201
5447,87749,141003,158750,155854,187694
5448,87114,141457,158469,155822,187543
5449,94373,141362,159408,155938,187593
5450,88407,141682,159171,155825,187668
5451,85153,142080,158534,156040,187845
5452,86158,141650,159071,156189,187776
5453,88510,141430,158345,155914,188105
5454,90726,142424,158283,156084,188136
5455,86406,140730,158610,155803,187513
5456,101258,141753,159055,156316,188185
5457,86218,141357,158676,156151,188137
5458,87572,142144,159484,156071,188015
5459,84907,142396,159184,156024,188183
5460,88432,141694,158763,156318,187999
5461,88758,142236,158998,156404,188364
5462,85138,141735,158581,156259,188324
5463,84370,141020,159016,156095,188441
5464,82035,141738,158849,156212,188618
5465,93117,142033,159495,156579,188200
5466,90692,142279,159117,156648,188499
5467,86532,142374,159141,156305,188438
5468,92761,142004,158825,156561,188284
5469,87912,141625,159279,156548,188306
5470,89488,141680,159428,156493,188214
5471,84120,142531,159482,156450,188315
5472,89301,141458,159386,156711,188362
5473,90409,142171,159085,156744,188471
5474,95338,141226,159853,156515,188329
5475,91644,142419,159486,156727,188295
5476,89457,141955,160080,156699,188885
5477,85328,142045,159198,156733,188800
5478,87768,142029,160010,156909,188738
5479,87698,141186,160384,156676,188566
5480,87614,142350,159099,156936,189099
5481,85333,142621,159465,156958,189131
5482,99051,142416,159430,157005,189555
5483,83581,141722,159708,156947,188790
5484,92874,142333,159844,157008,188806
5485,90664,142791,159545,156937,189237
5486,87407,142185,159891,156853,188987
5487,86648,141740,159652,157217,188885
5488,89787,143234,159642,157113,189182
5489,92317,141916,159500,156863,188962
5490,91016,142897,159496,157195,188919
5491,84311,142475,160483,157305,189269
5492,90503,142477,159893,157326,189301
5493,86308,143152,159898,157381,189178
5494,87378,143038,159720,157449,188872
5495,91184,142486,160362,157207,189109
5496,87987,141510,160287,157091,189615
5497,89133,143953,159787,157406,188933
5498,93051,142430,159827,157635,189688
5499,94135,142456,160129,157490,189264
5500,97076,143302,160342,157493,189444
5501,91178,142325,161046,157581,189524
